,Wind_offshore_MW_Amprion,wind_offshore_MW_50Hertz,wind_onshore_MW_50Hertz,win_offshore_MW_Tennet,wind_onshore_MW_Tennet,wind_onshore_MW_TransnetBW
3/11/2020 20:00,"9,324.50","1,020.00","13,288.50","4,051.00","15,097.25","1,412.00"
3/11/2020 21:00,"9,264.50",972.75,"13,613.75","4,053.25","14,983.50","1,419.50"
3/11/2020 22:00,"8,742.00","1,012.00","13,684.50","4,778.75","13,872.25","1,419.50"
3/11/2020 23:00,"8,592.00","1,022.75","14,040.00","4,966.25","13,782.75","1,409.25"
3/12/2020 0:00,"8,432.25","1,026.00","13,719.50","4,974.50","13,902.75","1,423.00"
3/12/2020 1:00,"8,482.00","1,026.00","12,728.50","4,981.75","14,308.25","1,423.25"
3/12/2020 2:00,"8,426.25","1,025.75","12,600.00","4,955.25","13,570.25","1,429.50"
3/12/2020 3:00,"8,550.00","1,022.25","12,590.75","5,090.50","11,956.75","1,427.00"
3/12/2020 4:00,"8,734.75","1,023.50","12,537.75","5,722.00","10,357.50","1,408.25"
3/12/2020 5:00,"8,793.00","1,022.00","11,064.75","5,569.25","9,389.00","1,372.50"
3/12/2020 6:00,"9,089.50","1,023.25","8,895.75","5,270.50","9,243.75","1,384.00"
3/12/2020 7:00,"9,010.25","1,021.50","7,247.75","4,913.25","8,253.75","1,369.00"
3/12/2020 8:00,"8,730.00","1,021.50","6,599.00","4,500.50","8,039.25","1,353.00"
3/12/2020 9:00,"8,475.50","1,022.25","6,556.75","4,159.25","8,614.75","1,338.00"
3/12/2020 10:00,"8,113.00",967.75,"6,911.75","3,916.00","9,226.75","1,331.25"
3/12/2020 11:00,"7,835.25",960.5,"7,337.00","4,072.50","9,777.00","1,297.75"
3/12/2020 12:00,"7,526.00","1,022.50","7,655.25","4,464.50","9,608.00","1,276.25"
3/12/2020 13:00,"7,371.00","1,020.25","7,645.50","4,461.00","9,555.50","1,269.25"
3/12/2020 14:00,"7,217.25","1,019.50","6,980.25","4,952.50","9,645.50","1,267.50"
3/12/2020 15:00,"7,020.50","1,016.25","5,760.50","4,778.75","9,036.50","1,258.50"
3/12/2020 16:00,"6,685.50",961.25,"4,639.50","4,621.25","8,055.00","1,160.25"
3/12/2020 17:00,"6,258.50",926,"3,398.00","4,923.00","7,454.75","1,133.00"
3/12/2020 18:00,"5,941.00",902.5,"3,099.50","5,019.50","7,928.50","1,119.00"
3/12/2020 19:00,"6,160.50",924,"4,533.25","5,068.75","8,621.25","1,125.50"
3/12/2020 20:00,"5,969.50",874.5,"6,532.25","5,109.50","9,698.50","1,139.00"
3/12/2020 21:00,"6,781.00",611.25,"8,312.50","5,109.25","10,066.50","1,151.75"
3/12/2020 22:00,"7,094.00",572.25,"9,246.75","4,855.00","10,623.75","1,161.75"
3/12/2020 23:00,"7,316.25",723.25,"9,835.00","4,840.00","11,215.75","1,122.00"
3/13/2020 0:00,"7,203.25",892,"10,175.75","4,827.75","11,626.00","1,183.75"
3/13/2020 1:00,"7,324.50",968,"10,585.25","4,826.50","12,544.50","1,203.00"
3/13/2020 2:00,"7,398.25",840,"11,776.25","4,834.00","12,287.50","1,210.75"
3/13/2020 3:00,"7,554.75",752,"12,528.00","4,817.00","13,208.00","1,189.00"
3/13/2020 4:00,"7,633.25",986,"13,213.00","4,343.00","13,880.50","1,239.25"
3/13/2020 5:00,"7,616.50","1,022.50","13,778.25","3,969.25","14,297.50","1,251.75"
3/13/2020 6:00,"7,961.50","1,020.25","14,201.25","3,371.50","14,851.25","1,268.00"
3/13/2020 7:00,"7,920.25","1,015.50","14,522.75","3,107.50","14,541.75","1,262.50"
3/13/2020 8:00,"7,957.75","1,009.25","14,911.25","2,785.25","14,184.75","1,198.25"
3/13/2020 9:00,"7,889.50",911.5,"14,732.50","2,815.50","13,803.00","1,224.50"
3/13/2020 10:00,"7,723.25",634,"14,829.00","3,455.25","13,826.75","1,274.00"
3/13/2020 11:00,"7,564.25",506.75,"14,210.75","3,803.50","13,673.50","1,298.50"
3/13/2020 12:00,"7,338.75",660.5,"13,954.50","3,736.25","13,571.75","1,284.75"
3/13/2020 13:00,"6,673.25",616.5,"14,004.00","3,649.00","13,311.75","1,241.00"
3/13/2020 14:00,"6,036.25",665,"13,438.50","3,648.00","13,160.25","1,140.75"
3/13/2020 15:00,"5,219.50",864.25,"12,706.75","3,522.50","12,659.00",973.75
3/13/2020 16:00,"4,070.50",902.5,"12,156.25","3,346.50","11,723.25",887.5
3/13/2020 17:00,"2,960.50",946,"10,420.00","3,703.75","10,975.25",865
3/13/2020 18:00,"2,530.25",977.75,"8,254.50","4,360.25","10,373.25",803.75
3/13/2020 19:00,"2,112.25",989.25,"6,406.50","4,907.75","11,141.50",881.75
3/13/2020 20:00,"1,737.00",993,"6,592.25","5,090.25","11,669.75",909.75
3/13/2020 21:00,"1,343.00",999,"8,273.25","5,068.75","11,391.00","1,069.75"
3/13/2020 22:00,970,992.75,"10,427.00","5,088.00","10,653.75","1,037.00"
3/13/2020 23:00,575.5,979.25,"10,649.25","5,053.75","11,072.75",970.25
3/14/2020 0:00,271,902.5,"10,101.75","4,778.50","12,000.25","1,047.75"
3/14/2020 1:00,119.75,986.75,"9,249.50","4,771.50","12,835.25","1,026.50"
3/14/2020 2:00,91,990.5,"9,647.50","4,452.25","13,100.25","1,033.00"
3/14/2020 3:00,139.5,993.25,"9,994.50","4,363.50","13,337.25","1,055.50"
3/14/2020 4:00,259,998.25,"10,314.50","4,361.75","13,604.25",962
3/14/2020 5:00,509.25,"1,001.25","10,442.00","3,971.00","13,382.50",997.5
3/14/2020 6:00,760.75,985.5,"11,232.25","3,560.00","13,471.50",971.75
3/14/2020 7:00,847,989,"11,916.75","3,558.00","13,841.25","1,035.00"
3/14/2020 8:00,661.5,979.75,"13,295.25","3,292.00","13,808.25","1,092.75"
3/14/2020 9:00,459.5,990.25,"14,283.75","3,048.75","13,497.50","1,124.75"
3/14/2020 10:00,333.75,995.75,"14,604.00","2,999.25","13,289.25","1,144.25"
3/14/2020 11:00,439.5,974.75,"14,627.75","3,455.00","13,056.50","1,145.75"
3/14/2020 12:00,615.5,981.5,"14,420.00","3,875.75","12,895.50","1,146.00"
3/14/2020 13:00,826,958.5,"14,396.00","4,314.50","12,769.50","1,107.75"
3/14/2020 14:00,"1,001.00",952.75,"14,197.00","4,311.75","12,558.00","1,021.00"
3/14/2020 15:00,"1,311.25",965,"14,395.75","4,306.50","12,346.00",941
3/14/2020 16:00,"1,552.50",996.5,"13,839.50","3,984.50","11,247.50",813
3/14/2020 17:00,"1,612.50","1,000.75","13,169.00","3,920.75","9,761.50",646.25
3/14/2020 18:00,"2,033.75","1,003.75","12,550.75","3,642.00","8,493.00",479.75
3/14/2020 19:00,"2,793.25","1,003.25","11,879.75","3,028.50","6,969.50",406.75
3/14/2020 20:00,"3,321.50","1,003.75","10,674.50","1,953.25","5,260.50",382.75
3/14/2020 21:00,"3,737.50",998.75,"9,212.00","1,257.75","3,662.75",360.5
3/14/2020 22:00,"3,943.50",977.25,"7,449.50",678.5,"2,649.00",332.5
3/14/2020 23:00,"4,111.75",827.25,"5,938.75",282.75,"1,873.50",263.75
3/15/2020 0:00,"4,143.25",848,"4,442.75",63.75,"1,191.25",200
3/15/2020 1:00,"4,153.50",791,"3,616.00",3.75,620.75,112.5
3/15/2020 2:00,"4,035.25",577.75,"2,801.00",0.25,292,63.5
3/15/2020 3:00,"3,882.00",365.75,"2,209.75",0,133.25,40.5
3/15/2020 4:00,"3,856.75",205.5,"1,702.25",13,100.25,33.75
3/15/2020 5:00,"3,921.50",165.5,"1,183.00",86.75,196.5,20.5
3/15/2020 6:00,"4,190.75",100,791.75,298.75,486,22
3/15/2020 7:00,"4,042.00",64.25,467.5,642.75,974.75,24.75
3/15/2020 8:00,"3,742.75",30,274.25,"1,219.00","1,359.25",31
3/15/2020 9:00,"3,103.00",17.25,113,"1,974.50","1,163.25",26.75
3/15/2020 10:00,"2,996.50",0,138.25,"2,372.25","1,361.50",9.75
3/15/2020 11:00,"3,149.75",0,133.25,"2,853.00","1,714.25",3.75
3/15/2020 12:00,"2,919.25",0.5,168.5,"2,950.75","1,925.00",2
3/15/2020 13:00,"2,773.00",3.75,283,"3,294.25","2,399.00",1.25
3/15/2020 14:00,"2,828.50",18.25,423.25,"3,962.75","3,030.25",4
3/15/2020 15:00,"3,291.25",39.75,681.25,"4,498.50","3,891.25",24.75
3/15/2020 16:00,"3,126.75",87.5,982.75,"4,942.75","4,682.75",66.5
3/15/2020 17:00,"2,590.50",175,"1,456.00","5,356.00","4,865.00",87.75
3/15/2020 18:00,"2,169.50",299.75,"2,256.25","5,595.00","5,799.25",69.75
3/15/2020 19:00,"2,228.25",415.75,"4,052.75","5,530.75","7,544.00",86.75
3/15/2020 20:00,"2,180.75",496.75,"6,052.50","4,935.50","8,679.50",132
3/15/2020 21:00,"2,238.25",554.5,"7,214.00","4,950.50","9,302.25",187
3/15/2020 22:00,"2,362.75",699.5,"8,052.50","4,824.25","9,379.25",271
3/15/2020 23:00,"2,517.75",814.5,"8,621.00","4,877.00","9,686.25",364
3/16/2020 0:00,"2,618.75",878,"9,035.75","4,418.50","9,787.00",433.75
3/16/2020 1:00,"2,561.25",938.25,"9,072.50","4,565.75","9,755.00",407.25
3/16/2020 2:00,"2,290.00",962,"9,001.50","4,947.75","9,936.50",394.75
3/16/2020 3:00,"2,000.25",975,"9,167.00","5,018.00","10,071.75",427
3/16/2020 4:00,"1,886.25","1,005.75","9,488.75","5,006.50","10,142.75",413.5
3/16/2020 5:00,"1,769.75","1,008.25","9,967.25","5,001.25","10,193.00",458.5
3/16/2020 6:00,"1,409.25","1,009.75","10,276.00","4,845.50","10,520.00",517.25
3/16/2020 7:00,"1,056.00","1,010.00","9,880.75","4,789.25","10,483.50",596.25
3/16/2020 8:00,827.75,"1,009.00","8,891.00","4,708.75","9,974.00",573.75
3/16/2020 9:00,362,907,"8,057.75","3,403.25","8,868.50",384.75
3/16/2020 10:00,152.25,621.75,"7,918.25","3,023.75","8,266.75",279
3/16/2020 11:00,172.75,371,"8,126.00","2,869.75","8,366.25",177.5
3/16/2020 12:00,314.5,323.75,"8,062.75","2,949.75","7,863.50",142.5
3/16/2020 13:00,429.5,331,"7,366.25","2,957.75","7,641.00",100.5
3/16/2020 14:00,489.25,356.75,"7,223.50","2,957.25","7,812.75",84.25
3/16/2020 15:00,439,572,"7,673.50","3,202.25","8,248.25",85.25
3/16/2020 16:00,399.75,998.75,"8,022.75","5,263.75","7,538.00",91.25
3/16/2020 17:00,355.75,"1,000.50","8,301.00","5,337.75","6,560.25",120
3/16/2020 18:00,360.75,993,"8,460.25","5,154.25","6,251.75",173.5
3/16/2020 19:00,423,994,"8,658.75","4,930.00","6,673.50",335
3/16/2020 20:00,463.5,990.5,"8,888.75","4,922.25","6,902.50",479
3/16/2020 21:00,493.5,989.75,"8,869.00","4,940.00","7,270.75",484.25
3/16/2020 22:00,438.75,"1,000.75","8,477.25","4,917.75","6,728.50",448.75
3/16/2020 23:00,501.75,997,"7,842.75","4,840.25","6,270.75",322.25
3/17/2020 0:00,681.25,999.25,"7,190.00","4,386.50","6,114.00",252.75
3/17/2020 1:00,812.75,990,"6,770.50","4,249.00","5,938.50",218.25
3/17/2020 2:00,958.25,982.75,"6,395.25","4,102.50","5,855.25",194
3/17/2020 3:00,"1,067.25",962,"6,049.25","3,576.25","5,748.25",221
3/17/2020 4:00,941.25,919.5,"5,987.50","3,291.50","5,270.75",219
3/17/2020 5:00,871.75,879.75,"5,933.00","2,710.25","5,121.75",215
3/17/2020 6:00,"1,042.00",856.5,"5,867.25","2,240.50","4,484.50",210
3/17/2020 7:00,"1,119.25",869.25,"4,929.75","2,091.75","3,827.25",193.75
3/17/2020 8:00,876.75,902,"3,783.00","1,613.50","3,265.00",158.25
3/17/2020 9:00,648.5,770.5,"2,427.25","1,491.00","2,785.75",99.5
3/17/2020 10:00,853,781,"1,643.75","1,032.00","2,885.25",74
3/17/2020 11:00,"1,238.50",742.75,"1,404.25",594.75,"2,881.25",121.25
3/17/2020 12:00,"1,323.75",728.5,"1,382.00",504,"2,520.00",153
3/17/2020 13:00,"1,341.25",687.75,"1,671.50",411.5,"2,100.75",132.5
3/17/2020 14:00,"1,200.00",665.75,"1,864.75",343.75,"1,911.25",118
3/17/2020 15:00,"1,163.50",557,"1,882.00",253,"1,564.50",109.5
3/17/2020 16:00,991.25,347.75,"1,594.25",197.25,"1,247.00",95
3/17/2020 17:00,803.25,341,"1,050.25",185.5,994.5,75
3/17/2020 18:00,770,206.5,968.5,257,876.5,69.25
3/17/2020 19:00,"1,037.25",132.25,955.5,425,737.75,64.5
3/17/2020 20:00,"1,432.50",119.5,870.25,669.5,572.25,46.25
3/17/2020 21:00,"1,829.25",85,698.25,931.5,422.75,53.5
3/17/2020 22:00,"2,137.50",115.25,412.75,"1,073.00",351.75,55.75
3/17/2020 23:00,"2,437.25",91.5,266.5,"1,591.25",329,72.25
3/18/2020 0:00,"2,566.25",138.5,146,"2,173.25",455.5,112
3/18/2020 1:00,"2,611.50",187.25,235.5,"2,677.25",893.75,161.25
3/18/2020 2:00,"2,811.00",153.75,412.5,"2,943.75","1,609.75",225.5
3/18/2020 3:00,"2,968.75",156.75,500,"3,535.00","2,345.00",244.25
3/18/2020 4:00,"3,080.75",293,484,"4,259.75","2,717.50",262.5
3/18/2020 5:00,"3,207.25",357.75,646.5,"4,790.00","3,479.75",256.75
3/18/2020 6:00,"3,405.00",324,819,"5,300.25","4,430.75",243.75
3/18/2020 7:00,"3,010.75",373.25,"1,001.25","4,836.75","4,594.75",238.25
3/18/2020 8:00,"2,421.00",437.5,"1,199.50","5,007.50","4,425.00",208
3/18/2020 9:00,"1,813.50",359.25,"1,249.50","4,962.50","4,419.50",190
3/18/2020 10:00,"1,696.25",312.75,"1,138.75","4,854.25","5,135.00",143
3/18/2020 11:00,"1,756.00",345.25,"1,301.00","4,450.75","6,180.75",109
3/18/2020 12:00,"1,908.50",417.5,"1,677.75","4,462.50","6,508.25",95.75
3/18/2020 13:00,"1,947.75",506.75,"2,100.50","4,462.50","6,401.75",88.5
3/18/2020 14:00,"1,789.00",663.5,"2,414.75","4,784.00","5,939.75",91.25
3/18/2020 15:00,"1,673.00",755.75,"2,427.00","4,998.25","5,539.75",74
3/18/2020 16:00,"1,430.00",768.75,"2,302.00","5,023.50","4,814.00",62.75
3/18/2020 17:00,"1,014.25",869.5,"2,072.00","5,159.25","4,079.50",48.25
3/18/2020 18:00,807.75,873.25,"2,045.50","5,150.25","3,859.00",43
3/18/2020 19:00,719.75,946.25,"2,112.75","5,210.25","4,230.00",42.75
3/18/2020 20:00,686.25,891.25,"2,335.75","5,445.25","4,625.00",30
3/18/2020 21:00,705.75,771.75,"2,431.25","5,246.75","5,246.50",12.75
3/18/2020 22:00,723,661.5,"2,740.50","4,929.75","5,837.75",10
3/18/2020 23:00,735.5,635.25,"3,164.75","4,767.00","6,624.50",7.75
3/19/2020 0:00,679.75,656.75,"3,437.75","4,520.25","7,121.50",8.75
3/19/2020 1:00,578.5,840.75,"3,781.00","4,416.75","7,764.00",12.5
3/19/2020 2:00,506.75,905.5,"4,523.00","4,382.50","8,012.00",15.25
3/19/2020 3:00,398,838.25,"4,807.00","4,510.00","8,179.00",23.25
3/19/2020 4:00,288.5,902,"5,211.25","4,514.75","8,542.25",37.5
3/19/2020 5:00,179,879,"5,966.75","4,164.50","8,895.00",45
3/19/2020 6:00,113.25,"1,001.25","6,593.25","3,723.75","9,303.25",45.5
3/19/2020 7:00,87.5,686.5,"6,818.75","3,726.50","8,713.50",32.5
3/19/2020 8:00,65.75,676.25,"5,723.00","3,826.25","8,150.00",18.25
3/19/2020 9:00,44.75,678,"4,779.50","3,974.75","7,459.50",7.5
3/19/2020 10:00,39,675.5,"4,721.50","4,525.75","7,154.75",4.25
3/19/2020 11:00,41,674.25,"5,223.25","4,171.00","6,956.25",4.5
3/19/2020 12:00,39.75,675.75,"5,564.25","3,354.50","6,980.25",4.75
3/19/2020 13:00,52.5,676,"5,654.00","2,527.50","6,918.50",6
3/19/2020 14:00,110.5,674.75,"5,443.75","1,708.50","6,606.50",6.75
3/19/2020 15:00,215.25,957,"4,662.75","1,509.75","5,935.25",7.5
3/19/2020 16:00,354.5,996.5,"4,152.75","1,116.50","5,255.00",7.5
3/19/2020 17:00,532,985,"3,278.00",692.5,"4,205.75",7.75
3/19/2020 18:00,811,978,"3,030.75",409.5,"3,422.50",9.75
3/19/2020 19:00,"1,057.25",935.25,"3,247.50",238,"2,854.25",18.25
3/19/2020 20:00,"1,105.50",830,"3,167.25",248.75,"2,155.50",35
3/19/2020 21:00,"1,064.50",627.25,"3,122.00",273.75,"1,808.50",51.5
3/19/2020 22:00,994.75,439.75,"2,821.75",343,"1,680.50",53.75
3/19/2020 23:00,"1,009.50",363.75,"2,346.75",461.25,"1,665.25",63.5
3/20/2020 0:00,"1,082.25",396.75,"1,957.75",604.25,"1,673.25",76.5
3/20/2020 1:00,"1,172.50",401.5,"1,841.75",537,"1,445.75",78.5
3/20/2020 2:00,"1,192.75",359,"1,721.75",514.25,"1,341.00",63.5
3/20/2020 3:00,"1,120.75",368,"1,605.75",522.25,"1,160.25",39
3/20/2020 4:00,"1,101.50",346,"1,578.00",483.25,900.25,27.25
3/20/2020 5:00,"1,135.75",272,"1,594.00",352.25,713.75,22.25
3/20/2020 6:00,"1,136.75",251.75,"1,417.25",186,573,18.5
3/20/2020 7:00,"1,112.25",233,"1,191.00",125,387,18.5
3/20/2020 8:00,"1,091.00",207.75,908.5,69.75,234,24.5
3/20/2020 9:00,"1,049.75",179.25,662.5,69.75,132.25,19.75
3/20/2020 10:00,"1,061.50",144.5,424,78.25,103.75,7.25
3/20/2020 11:00,"1,251.00",94.75,313.5,125.5,164.75,5.75
3/20/2020 12:00,"1,474.25",101,348,124.25,322.75,7.75
3/20/2020 13:00,"1,749.75",131.75,344,110.75,483.75,7
3/20/2020 14:00,"2,245.50",142.5,331.75,136.75,613,7.5
3/20/2020 15:00,"2,687.25",116.5,422.25,174.5,803,9.25
3/20/2020 16:00,"3,045.75",115.5,503.5,199,879,13
3/20/2020 17:00,"3,198.00",95,784,214,885,24.5
3/20/2020 18:00,"3,446.00",93.75,936.25,198.75,"1,012.25",47.25
3/20/2020 19:00,"3,665.25",133.5,"1,031.50",144.25,"1,185.75",112.75
3/20/2020 20:00,"3,703.50",177,996,87.5,"1,411.00",166.75
3/20/2020 21:00,"3,734.75",173.25,975.75,103.25,"1,496.00",224
3/20/2020 22:00,"3,691.25",146.5,926.5,61.75,"1,374.00",242.5
3/20/2020 23:00,"3,968.50",124.25,693,71,"1,322.75",224.75
3/21/2020 0:00,"4,419.00",123.75,629.75,145,"1,204.50",208.25
3/21/2020 1:00,"4,782.75",108.25,653.25,177.5,"1,195.75",204
3/21/2020 2:00,"4,880.50",88.5,670.75,303.75,"1,244.50",180
3/21/2020 3:00,"4,672.75",58.5,805.75,389,"1,240.00",153.75
3/21/2020 4:00,"4,564.50",50,900.25,558,"1,241.25",145.75
3/21/2020 5:00,"4,691.50",64,"1,016.25",897.25,"1,406.00",136
3/21/2020 6:00,"5,010.75",80.75,"1,020.00","1,093.50","1,568.75",107.5
3/21/2020 7:00,"4,737.25",135.75,936,"1,730.00","1,715.50",76.25
3/21/2020 8:00,"4,628.00",142,823.25,"1,889.50","1,606.25",42
3/21/2020 9:00,"4,858.75",142.75,684.75,"2,231.25","1,826.50",16
3/21/2020 10:00,"5,577.25",149.5,810.5,"2,530.00","1,868.00",10.5
3/21/2020 11:00,"6,430.50",188.75,882.25,"2,527.50","1,962.75",9
3/21/2020 12:00,"6,764.75",143.75,"1,220.25","2,398.75","2,041.25",16
3/21/2020 13:00,"6,935.00",99.5,"1,746.75","2,344.00","2,359.00",31.25
3/21/2020 14:00,"6,959.75",68.5,"2,401.25","2,900.00","2,852.50",75.75
3/21/2020 15:00,"6,949.25",54,"2,923.25","3,229.00","3,820.75",133.25
3/21/2020 16:00,"7,050.00",229.75,"3,200.00","3,451.50","4,687.00",215.25
3/21/2020 17:00,"6,762.75",290,"3,259.50","3,759.75","5,234.75",316.75
3/21/2020 18:00,"6,411.00",317.75,"3,086.50","3,930.25","5,747.25",459.75
3/21/2020 19:00,"6,450.25",323.25,"2,942.25","4,164.75","6,414.00",541
3/21/2020 20:00,"6,433.25",499.25,"2,752.25","4,137.00","7,292.25",538.75
3/21/2020 21:00,"6,549.75",829.25,"2,871.50","4,188.75","8,075.00",557.75
3/21/2020 22:00,"6,450.75",717.75,"3,296.75","3,746.00","7,970.50",579.5
3/21/2020 23:00,"6,343.25",738.75,"3,468.75","3,887.00","7,910.25",569.25
3/22/2020 0:00,"6,327.50",730.5,"4,119.00","4,046.25","7,989.25",548.25
3/22/2020 1:00,"6,466.50",754,"4,521.50","4,893.00","8,098.50",536.75
3/22/2020 2:00,"6,336.75",772.75,"4,735.25","5,166.00","8,024.75",529.5
3/22/2020 3:00,"6,304.25",809.75,"5,397.00","5,159.00","8,229.50",552.5
3/22/2020 4:00,"6,478.25",751,"6,139.00","5,475.50","8,432.75",610.25
3/22/2020 5:00,"6,540.00",688.75,"6,615.75","5,599.50","8,305.00",606
3/22/2020 6:00,"6,715.25",608.5,"6,702.50","5,371.75","7,934.00",627.75
3/22/2020 7:00,"6,409.50",599,"6,824.75","5,070.00","7,169.75",676.75
3/22/2020 8:00,"6,650.00",391,"7,826.25","5,035.00","7,532.25",755.75
3/22/2020 9:00,"5,776.75",334.25,"8,907.00","4,826.50","9,322.75",809
3/22/2020 10:00,"5,186.00",222.25,"9,833.00","4,712.75","11,245.25",857.5
3/22/2020 11:00,"5,170.25",108.5,"10,125.00","4,831.75","12,227.50",918
3/22/2020 12:00,"4,817.00",84.25,"9,686.50","4,948.25","12,540.00",906.25
3/22/2020 13:00,"4,157.75",68,"8,967.50","4,834.00","12,095.75",825
3/22/2020 14:00,"4,688.75",72.5,"8,060.25","4,888.00","11,549.25",871.5
3/22/2020 15:00,"5,087.00",28.25,"7,613.50","4,995.75","11,025.75",931.5
3/22/2020 16:00,"6,044.75",32.25,"6,856.00","5,229.50","10,524.00","1,004.00"
3/22/2020 17:00,"6,039.25",83.5,"5,992.50","5,484.00","9,291.25","1,080.25"
3/22/2020 18:00,"6,007.25",130,"5,111.75","5,617.75","8,150.00","1,124.50"
3/22/2020 19:00,"6,421.25",283.75,"4,881.25","5,861.75","7,628.50","1,154.50"
3/22/2020 20:00,"6,789.00",540.5,"5,308.75","5,898.00","7,680.00","1,158.75"
3/22/2020 21:00,"6,878.25",777,"5,825.00","5,735.25","8,228.75","1,172.50"
3/22/2020 22:00,"6,754.50",788,"6,144.75","5,525.50","8,124.50","1,187.25"
3/22/2020 23:00,"6,843.75",835.5,"6,317.75","5,470.25","7,941.00","1,205.00"
3/23/2020 0:00,"6,890.50",717.75,"6,146.50","5,398.75","7,816.50","1,170.50"
3/23/2020 1:00,"6,775.25",685,"5,691.00","5,274.75","7,625.75","1,181.25"
3/23/2020 2:00,"6,641.00",685.75,"5,315.50","4,959.25","7,719.25","1,170.75"
3/23/2020 3:00,"6,394.00",634.25,"5,052.50","4,693.25","7,653.00","1,156.25"
3/23/2020 4:00,"6,179.50",556,"5,060.75","4,538.00","7,534.50","1,154.25"
3/23/2020 5:00,"6,139.50",465.5,"4,901.75","4,616.75","7,578.50","1,167.50"
3/23/2020 6:00,"6,300.25",487,"4,490.25","4,707.75","7,454.25","1,188.00"
3/23/2020 7:00,"5,824.00",491.75,"3,715.00","5,014.00","6,625.75","1,188.50"
3/23/2020 8:00,"5,669.50",426.25,"3,382.00","5,199.25","6,928.00","1,161.25"
3/23/2020 9:00,"5,577.25",289.75,"4,536.50","3,010.50","8,155.75","1,034.75"
3/23/2020 10:00,"5,167.00",199,"5,030.00","2,795.00","8,669.25",784.25
3/23/2020 11:00,"5,315.50",179.75,"4,911.75","2,868.50","8,442.75",624.25
3/23/2020 12:00,"5,223.00",152,"4,936.00","2,925.00","7,621.25",579
3/23/2020 13:00,"4,871.25",128.5,"4,378.50","2,891.25","6,658.50",547.25
3/23/2020 14:00,"4,330.00",115,"4,192.50","2,820.50","6,946.00",588.25
3/23/2020 15:00,"3,975.00",164.5,"4,470.25","2,794.50","7,206.50",725
3/23/2020 16:00,"3,737.00",332.5,"4,438.25","5,151.75","8,323.50",846.25
3/23/2020 17:00,"3,584.00",316.5,"4,392.25","5,214.25","7,935.50","1,081.00"
3/23/2020 18:00,"3,735.75",333.25,"4,258.00","5,235.25","7,122.50","1,165.25"
3/23/2020 19:00,"4,713.50",366,"4,449.00","5,390.00","7,736.00","1,212.50"
3/23/2020 20:00,"5,247.75",422,"4,749.25","5,401.00","8,596.00","1,226.75"
3/23/2020 21:00,"5,330.00",418,"4,876.25","5,394.50","9,317.25","1,225.00"
3/23/2020 22:00,"5,364.25",429.75,"4,900.25","5,380.50","9,118.00","1,186.00"
3/23/2020 23:00,"5,372.75",483,"4,812.50","5,448.25","9,006.50","1,185.25"
3/24/2020 0:00,"5,037.25",452.75,"4,523.50","5,585.25","8,727.75","1,213.75"
3/24/2020 1:00,"4,750.25",425,"4,277.25","5,647.50","8,176.00","1,188.25"
3/24/2020 2:00,"4,481.50",360.25,"3,925.00","5,613.75","7,307.50","1,177.25"
3/24/2020 3:00,"4,217.00",257.75,"3,542.50","5,546.75","6,954.00","1,128.25"
3/24/2020 4:00,"4,002.25",178.5,"2,959.50","5,437.00","6,822.25","1,123.25"
3/24/2020 5:00,"4,033.75",117.5,"2,476.50","5,464.50","6,464.00","1,107.50"
3/24/2020 6:00,"3,882.50",55.25,"2,023.25","5,497.25","6,714.00","1,133.25"
3/24/2020 7:00,"3,253.75",57.5,"1,490.50","5,607.50","6,115.75","1,113.00"
3/24/2020 8:00,"2,579.75",101.25,856.25,"5,526.75","5,227.50","1,094.50"
3/24/2020 9:00,"2,822.25",114.5,764.75,"5,624.00","6,226.00","1,109.75"
3/24/2020 10:00,"3,093.50",110.25,"1,861.00","5,234.75","7,494.75","1,136.00"
3/24/2020 11:00,"3,449.00",55.75,"2,607.75","4,840.75","6,887.00","1,116.50"
3/24/2020 12:00,"3,571.50",54.75,"1,997.00","4,397.50","6,063.25","1,069.50"
3/24/2020 13:00,"3,357.25",57.5,"1,497.75","3,874.00","5,312.50",971.25
3/24/2020 14:00,"3,107.75",67.75,"1,346.75","4,172.25","4,451.25",856.75
3/24/2020 15:00,"2,913.25",59.5,"1,459.00","4,385.75","4,369.00",790.75
3/24/2020 16:00,"2,853.75",61.25,"1,652.25","4,123.50","4,654.00",659.75
3/24/2020 17:00,"2,587.50",67,"1,806.00","3,945.25","4,623.25",653
3/24/2020 18:00,"2,750.50",71.5,"2,075.25","4,276.75","4,550.50",611
3/24/2020 19:00,"3,726.00",73.5,"2,741.75","4,634.50","5,794.50",713.75
3/24/2020 20:00,"4,453.75",67.5,"3,644.25","5,027.50","7,395.00",834.5
3/24/2020 21:00,"4,681.75",70.75,"4,047.75","5,157.25","8,419.50",899
3/24/2020 22:00,"4,670.00",126.5,"4,084.25","5,325.50","8,557.00",942.75
3/24/2020 23:00,"4,779.50",211.75,"4,327.50","5,166.25","8,406.25",929.75
3/25/2020 0:00,"4,678.25",279.5,"4,525.50","5,196.75","7,761.00",918
3/25/2020 1:00,"4,311.00",247.5,"4,809.25","5,117.50","7,427.75",921.5
